[2024-12-19 14:26:42] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-22 22:35:37] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left. Your current score is 6.0.
[2024-12-22 22:35:41] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 1 warning(s).
[2024-12-22 22:35:44] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 0 warnings left. Your current score is 9.0.
[2024-12-22 22:35:50] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 0 warning(s).
[2024-12-22 22:35:56] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a warning! Strong inappropriate language is not tolerated. You have 2 warnings left. Your current score is 2.2.
[2024-12-22 22:36:01] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 2 warning(s).
[2024-12-23 22:21:26] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-23 22:25:09] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-23 22:26:55] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> now has 5 remaining warning(s).
[2024-12-23 22:27:00] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 2 warnings left. Your current score is 2.6.
[2024-12-23 22:59:36] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-23 22:59:56] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> now has 4 remaining warning(s).
[2024-12-23 23:08:22] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-23 23:08:50] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 7 warnings left. Your current score is 2.6.
[2024-12-23 23:09:02] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> now has 2 remaining warning(s).
[2024-12-23 23:09:07] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left. Your current score is 2.6.
[2024-12-23 23:09:19] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 1 warning(s).
[2024-12-23 23:09:24] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> now has 5 remaining warning(s).
[2024-12-23 23:09:30] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 5 warning(s).
[2024-12-24 12:39:49] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 12:41:15] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a warning! Strong inappropriate language is not tolerated. You have 2 warnings left. Your current score is 2.0.
[2024-12-24 12:41:27] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left. Your current score is 2.0.
[2024-12-24 12:41:44] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 1 warning(s).
[2024-12-24 12:48:11] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 12:56:50] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 12:57:06] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has {'Strong': 0, 'Severe': 0} warning(s).
[2024-12-24 12:57:13] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 0 warnings left. Your current score is 3.0.
[2024-12-24 12:57:21] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has {'Strong': 3, 'Severe': 0} warning(s).
[2024-12-24 13:00:51] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 13:01:27] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 13:01:33] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 0 warnings left. Your current score is 3.0.
[2024-12-24 13:01:41] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 0 warning(s).
[2024-12-24 13:01:44] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have -1 warnings left. Your current score is 0.0.
[2024-12-24 13:01:59] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has -1 warning(s).
[2024-12-24 13:03:07] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 13:03:13] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left. Your current score is 3.0.
[2024-12-24 13:03:46] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 13:03:50] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left. Your current score is 3.0.
[2024-12-24 13:03:56] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 1 warning(s).
[2024-12-24 13:04:20] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 0 warnings left. Your current score is 3.0.
[2024-12-24 13:04:30] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 0 warning(s).
[2024-12-24 13:04:51] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have -1 warnings left. Your current score is 0.0.
[2024-12-24 13:04:58] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 13:05:04] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left. Your current score is 3.0.
[2024-12-24 13:05:06] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 0 warnings left. Your current score is 3.0.
[2024-12-24 13:05:11] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have -1 warnings left. Your current score is 0.0.
[2024-12-24 13:05:46] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 13:05:50] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left. Your current score is 3.0.
[2024-12-24 13:05:53] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1.0 warnings left. Your current score is 0.0.
[2024-12-24 13:21:14] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1.0 warnings left. Your current score is 0.0.
[2024-12-24 13:21:36] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1.0 warnings left. Your current score is 0.0.
[2024-12-24 13:22:52] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1.0 warnings left. Your current score is 0.0.
[2024-12-24 13:23:10] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 13:23:15] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left. Your current score is 2.8.
[2024-12-24 13:23:17] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 0 warnings left. Your current score is 2.8.
[2024-12-24 13:23:23] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 0 warning(s).
[2024-12-24 13:23:25] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have -1 warnings left. Your current score is 0.0.
[2024-12-24 13:37:10] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 13:37:34] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 13:37:58] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 13:38:03] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left. Your current score is 2.8.
[2024-12-24 13:38:24] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has -1 warning(s).
[2024-12-24 14:57:42] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 15:07:29] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left. Your current score is 3.0.
[2024-12-24 15:07:31] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left. Your current score is 3.0.
[2024-12-24 15:13:55] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 15:15:48] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left. Your current score is 3.0.
[2024-12-24 15:15:54] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left. Your current score is 0.0.
[2024-12-24 15:16:03] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 1 warning(s).
[2024-12-24 15:23:04] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a warning! Strong inappropriate language is not tolerated. You have 1 warnings left. Your current score is 0.0.
[2024-12-24 15:30:03] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 0 warning(s).
[2024-12-24 15:30:19] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a warning! Strong inappropriate language is not tolerated. You have 1 warnings left. Your current score is 0.0.
[2024-12-24 15:47:38] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 15:52:01] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 15:53:25] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 15:53:41] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 15:55:48] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 15:56:20] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 15:57:31] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 15:58:09] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 15:58:35] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 15:59:25] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-24 16:01:02] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 07:43:50] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 07:43:56] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 0 warning(s).
[2024-12-26 07:44:04] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left.
[2024-12-26 07:44:10] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 1 warning(s).
[2024-12-26 07:44:44] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 0 warning(s).
[2024-12-26 07:44:47] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left.
[2024-12-26 07:45:09] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 07:45:31] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 2 warning(s).
[2024-12-26 07:45:34] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left.
[2024-12-26 07:45:40] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 0 warning(s).
[2024-12-26 07:46:42] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 07:46:47] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 2 warning(s).
[2024-12-26 07:46:50] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left.
[2024-12-26 07:46:52] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left.
[2024-12-26 07:47:13] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 07:47:19] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 2 warning(s).
[2024-12-26 07:47:23] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left.
[2024-12-26 07:47:29] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 0 warning(s).
[2024-12-26 07:50:28] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 07:50:37] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 1 warning(s).
[2024-12-26 07:50:45] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left.
[2024-12-26 07:50:51] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 1.0 warning(s).
[2024-12-26 07:51:27] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 07:51:38] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 2 warning(s).
[2024-12-26 07:51:54] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 1 warnings left.
[2024-12-26 07:52:01] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 1.0 warning(s).
[2024-12-26 07:52:44] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> now has 5 remaining warning(s).
[2024-12-26 07:52:47] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 4 warnings left.
[2024-12-26 07:52:49] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 3 warnings left.
[2024-12-26 10:26:25] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 10:30:16] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 10:43:27] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 11:05:26] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 11:21:37] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 11:22:13] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 11:22:26] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 11:42:38] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 11:45:05] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 11:48:56] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 11:49:58] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 11:51:20] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 11:53:57] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 12:00:17] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 12:00:45] [WARNING ] discord.webhook.async_: Webhook ID 1318969799534972929 is rate limited. Retrying in 0.30 seconds.
[2024-12-26 12:00:45] [WARNING ] discord.webhook.async_: Webhook ID 1318969799534972929 is rate limited. Retrying in 1.60 seconds.
[2024-12-26 12:00:48] [WARNING ] discord.webhook.async_: Webhook ID 1318969799534972929 is rate limited. Retrying in 1.58 seconds.
[2024-12-26 12:00:50] [WARNING ] discord.webhook.async_: Webhook ID 1318969799534972929 is rate limited. Retrying in 1.45 seconds.
[2024-12-26 12:00:51] [WARNING ] discord.webhook.async_: Webhook ID 1318969799534972929 is rate limited. Retrying in 1.61 seconds.
[2024-12-26 12:00:53] [WARNING ] discord.webhook.async_: Webhook ID 1318969799534972929 is rate limited. Retrying in 1.69 seconds.
[2024-12-26 12:05:14] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 12:10:36] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 12:12:50] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 12:13:04] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 12:13:18] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 2 warning(s).
[2024-12-26 12:13:26] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> now has 5 remaining warning(s).
[2024-12-26 12:13:30] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295> has 5 warning(s).
[2024-12-26 12:13:33] [WARNING ] discord: Message from Clash Bot#2333: <@674721058385035295>, this is a serious warning! Severe inappropriate language will not be tolerated. You have 4 warnings left.
[2024-12-26 12:15:20] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 17:52:38] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 17:54:56] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 17:58:56] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 18:02:00] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 18:07:40] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 18:10:06] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 18:20:33] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 18:21:16] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 18:23:59] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-12-26 18:25:20] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
